"Rowid_","ID","YEAR","FULL_ADDRE","CITY","STATE","COUNTRY","LATITUDE","LONGITUDE","Join_id","String","CHECK","AFFILIAT_0","AFFILIAT1","UPDATETAG","State","US_county_id","US_county_name","US_metro_id","US_metro_name","Other_metro","Europe_NUTS_3_rev"
4561,"WOS:000258212300005",2008,"Balikesir Univ, Dept Architecture, TR-10010 Balikesir, Turkey","Balikesir"," ","Turkey",39.6449813843,27.8854598999,"TR221","Balikesir  Turkey",1,1,1,1," "," "," "," "," "," ","TR221"
5239,"WOS:000323252100004",2013,"Ball State Univ, Munice, IN USA","Munice","IN","United States",40.1931610107,-85.381729126,34620,"Munice IN USA",1,1,1,1,"Indiana",450347,"Delaware County",34620,"Muncie, IN Metro Area"," "," "
5243,"WOS:000254122000004",2008,"Bangladesh Agr Univ, Fac Fisheries, Mymensingh, Bangladesh","Mymensingh"," ","Bangladesh",24.7464294434,90.4074707031,,"Mymensingh  Bangladesh",1,1,1,1," "," "," "," "," "," "," "
4462,"WOS:000329926200040",2013,"Bangor Univ, Ctr Appl Marine Sci, Marine Sci Labs, Menai Bridge LL59 5AB, Anglesey, Wales","Menai Bridge","Anglesey","Wales",53.2271995544,-4.167140007,"UKL11","Menai Bridge Anglesey Wales",1,1,1,1," "," "," "," "," "," ","UKL11"
6173,"WOS:000298276200002",2011,"Bangor Univ, Sch Psychol, Gwyneed, Wales","Gwyneed"," ","Wales",52.885887146,-4.0987129211,"UKL12","Gwynedd Wales United Kingdom","old mapped address",1,1,0," "," "," "," "," "," ","UKL12"
5875,"WOS:000291382700013",2011,"Bariatr Surg Guatamala, Guatamala, Mexico","Guatamala"," ","Mexico",18.2119007111,-93.3005981445,,"Guatemala TAB Mexico","old manual",0,0,0," "," "," "," "," "," "," "
6191,"WOS:000261613500004",2008,"Barnhurst, Horspath OX33 1RY, Oxon, England","Horspath","Oxon","England",51.7382392883,-1.1730799675,"UKJ14","Horspath England United Kingdom","old mapped address",1,1,0," "," "," "," "," "," ","UKJ14"
5192,"WOS:000258343800001",2008,"Barry Univ, Sch Nat & Hlth Sci, Miami Shores, FL 33161 USA","Miami Shores","FL","United States",25.8677196503,-80.1936035156,33100,"Miami Shores FL USA",1,1,1,1,"Florida",295755,"Miami-Dade County",33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area"," "," "
4881,"WOS:000261545400008",2008,"Bartoschewitz Metorite Lab, D-38518 Gifhorn, Germany","Gifhorn"," ","Germany",52.4628982544,10.557299614,"DE914","Gifhorn  Germany",1,0,0,1," "," "," "," "," "," ","DE914"
4575,"WOS:000290609000014",2011,"BASE Educ Serv Pvt Ltd, Dept Biol, Basavanagudi 560004, Bengaluru, India","Basavanagudi","Bengaluru","India",12.9390497208,77.5714111328,,"Basavanagudi Bengaluru India",1,1,1,1," "," "," "," "," "," "," "
5881,"WOS:000293790600008",2011,"Base Hosp Homagama, Homagama, Colombo, Sri Lanka","Homagama","Colombo","Sri Lanka",6.8442797661,80.0147781372,,"Homagama Western Sri Lanka","old manual",1,1,0," "," "," "," "," "," "," "
6018,"WOS:000264123000009",2009,"BASF Catalysts LLC, Beachwood, OH 44122 USA","Beachwood","OH","USA",41.4863510132,-81.5028991699,17460,"Beachwood OH United States","old mapped address",1,1,0,"Ohio",1074030,"Cuyahoga County",17460,"Cleveland-Elyria, OH Metro Area"," "," "
6083,"WOS:000292243400002",2011,"Bassett Healthcare, Ctr Adv Arrhythmia Med, Cooperstown, NY USA","Cooperstown","NY","USA",42.7001495361,-74.9228210449,36580,"Cooperstown NY United States","old mapped address",1,1,0,"New York",974137,"Otsego County",36580,"Oneonta, NY Micro Area"," "," "
4377,"WOS:000299247900003",2011,"Battelle Sci & Technol India, Pune 411057, MH, India","Pune","MH","India",18.517403,73.859526,,"Pune MH India",0,1,1,1," "," "," "," "," "," "," "
5164,"WOS:000316648100020",2013,"Bay Area Med Ctr, Dept Anesthesiol, Marintette, WI USA","Marintette","WI","United States",45.0997581482,-87.6330108643,31940,"Marintette WI USA",1,1,1,1,"Wisconsin",1581097,"Marinette County",31940,"Marinette, WI-MI Micro Area"," "," "
4895,"WOS:000274492600001",2010,"Baylor Hlth Care Syst, Dept Surg, Grapevine, TX USA","Grapevine","TX","United States",32.9394302368,-97.0783920288,19100,"Grapevine TX USA",1,1,1,1,"Texas",1384005,"Tarrant County",19100,"Dallas-Fort Worth-Arlington, TX Metro Area"," "," "
6318,"WOS:000208771001044",2010,"BAZ Megyei Korhaz, Miskolc, Hungary","Miskolc"," ","Hungary",48.1021003723,20.7078990936,"HU311","Miskolc Borsod-Abaúj-Zemplén Hungary","old mapped address",1,1,0," "," "," "," "," "," ","HU311"
5468,"WOS:000284608300001",2010,"Beacon Analyt Syst Inc, Saco, ME 04072 USA","Saco","ME","United States",43.4992485046,-70.4444885254,38860,"Saco ME USA",1,1,1,1,"Maine",581301,"York County",38860,"Portland-South Portland, ME Metro Area"," "," "
5795,"WOS:000303872300042",2012,"Bear Fight Inst, Wintrop, WA 98862 USA","Wintrop","WA","United States",48.4737281799,-120.177558899,1531928,"Wintrop WA USA",1,1,1,1,"Washington",1531928,"Okanogan County"," "," "," "," "
4580,"WOS:000330623300043",2013,"Becker Middle Sch, Becker, MN 55308 USA","Becker","MN","United States",46.9346313477,-95.6738204956,659448,"Becker MN USA",1,1,1,1,"Minnesota",659448,"Becker County"," "," "," "," "
4628,"WOS:000293577100059",2011,"Beckman Coulter, Brea, CA USA","Brea","CA","United States",33.9174194336,-117.888206482,31080,"Brea CA USA",1,0,0,1,"California",277294,"Orange County",31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area"," "," "
6025,"WOS:000315835100001",2013,"Belleville Dermatol Ctr, Belleville, NJ USA","Belleville","NJ","USA",40.7951507568,-74.1493988037,35620,"Belleville NJ United States","old mapped address",1,1,0,"New Jersey",882276,"Essex County",35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area"," "," "
6193,"WOS:000287230800007",2011,"Bengal Engn & Sci Univ, Dept Math, Howrah 711103, W Bengal, India","Howrah","W Bengal","India",22.5831604004,88.3167800903,,"Haora West Bengal India","old mapped address",1,1,0," "," "," "," "," "," "," "
6028,"WOS:000329986100003",2013,"Bengbu Med Coll, Affiliated Hosp 1, Anhui Key Lab Tissue Transplantat, Bengbu, PR, Peoples R China","Bengbu","PR","Peoples R China",32.9398384094,117.392341614,,"Bengbu Anhui China","old mapped address",1,1,0," "," "," "," "," "," "," "
4568,"WOS:000326108700016",2013,"Beni Suef Univ, Dept Bot, Fac Sci, Bani Suwayf 65211, Egypt","Bani Suwayf"," ","Egypt",29.0763187408,31.0969276428,,"Bani Suwayf  Egypt",1,1,1,1," "," "," "," "," "," "," "
4588,"WOS:000280088500152",2010,"Bentley Univ, Dept Math Sci, Bentley, MA USA","Bentley","MA","United States",42.3906593323,-71.2224807739,14460,"Bentley MA USA",1,1,1,1,"Massachusetts",606935,"Middlesex County",14460,"Boston-Cambridge-Newton, MA-NH Metro Area"," "," "
5154,"WOS:000312008000002",2013,"Benue State Univ, Makurdi, Nigeria","Makurdi"," ","Nigeria",7.7378501892,8.512339592,,"Makurdi  Nigeria",1,0,0,1," "," "," "," "," "," "," "
4592,"WOS:000297757400008",2012,"Bermen Inst Prevent Res & Social Med, Bermen, Germany","Bermen"," ","Germany",53.0750999451,8.804690361,"DE501","Bermen  Germany",1,1,1,1," "," "," "," "," "," ","DE501"
4307,"WOS:000259188000005",2008,"Bermuda Inst Ocean Sci, Ferry Reach, St George, Bermuda","Ferry Reach","St George","Bermuda",38.1529006958,-76.5093994141,15680,"Ferry Reach St George Bermuda",0,1,1,1,"Maryland",1697853,"St. Mary's County",15680,"California-Lexington Park, MD Metro Area"," "," "
5591,"WOS:000312479900013",2013,"Bermuda Inst Ocean Sci, St George 01, GE, Bermuda","St George","GE","Bermuda",32.3026695251,-64.7516860962,,"St George GE Bermuda",1,1,1,1," "," "," "," "," "," "," "
5799,"WOS:000267108200013",2009,"Bettis Atom Power Lab, W Mifflin, PA 15122 USA","W Mifflin","PA","United States",40.3505516052,-79.9254226685,38300,"W Mifflin PA USA",1,0,0,1,"Pennsylvania",1213657,"Allegheny County",38300,"Pittsburgh, PA Metro Area"," "," "
5777,"WOS:000315542100004",2013,"Bettis Atom Power Lab, West Mifflin, PA 15122 USA","West Mifflin","PA","United States",40.3505516052,-79.9254226685,38300,"West Mifflin PA USA",1,1,1,1,"Pennsylvania",1213657,"Allegheny County",38300,"Pittsburgh, PA Metro Area"," "," "
5240,"WOS:000299314000012",2012,"BG Unfallklin Murnau, Dept Urol, Murnau, Germany","Murnau"," ","Germany",47.6747016907,11.2166004181,"DE21D","Murnau  Germany",1,1,1,1," "," "," "," "," "," ","DE21D"
5663,"WOS:000315954400086",2013,"Bharathidasan Univ, Thiruchirapalli 620024, India","Thiruchirapalli"," ","India",10.8057603836,78.6947097778,,"Thiruchirapalli  India",1,1,1,1," "," "," "," "," "," "," "
6106,"WOS:000328322400016",2013,"Bigelow Lab Ocean Sci, East Boothbay, MA USA","East Boothbay","MA","USA",42.1560287476,-71.56590271,49340," MA United States","old mapped address",1,1,0,"Massachusetts",606940,"Worcester County",49340,"Worcester, MA-CT Metro Area"," "," "
5764,"WOS:000280727400018",2010,"Bigelow Lab Ocean Sci, W Boothbay Harbor, ME 04575 USA","W Boothbay Harbor","ME","United States",43.8752288818,-69.636932373,581293,"W Boothbay Harbor ME USA",1,1,1,1,"Maine",581293,"Lincoln County"," "," "," "," "
5774,"WOS:000261638400012",2008,"Bigelow Lab Ocean Sci, West Boothbay Harbor, ME USA","West Boothbay Harbor","ME","United States",43.8489608765,-69.643119812,581293,"West Boothbay Harbor ME USA",1,1,1,1,"Maine",581293,"Lincoln County"," "," "," "," "
4454,"WOS:000292920700037",2011,"Bioctr, York Neuroimaging Ctr, Heslington YO10 5DG, N Yorkshire, England","Heslington","N Yorkshire","England",53.9455490112,-1.0467400551,"UKE21","Heslington N Yorkshire England",1,1,1,1," "," "," "," "," "," ","UKE21"
5026,"WOS:000271721500004",2009,"Biol Res Ctr, Jibou 455200, Salaj, Romania","Jibou","Salaj","Romania",47.2597999573,23.2486991882,"RO116","Jibou Salaj Romania",1,1,1,1," "," "," "," "," "," ","RO116"
5723,"WOS:000256633300196",2008,"Biomed Sci Res Ctr Alexander Fleming, Inst Mol Oncol, Varkiza, Greece","Varkiza"," ","Greece",37.8171386719,23.7963199615,"EL305","Varkiza  Greece",1,1,1,1," "," "," "," "," "," ","EL305"
6559,"WOS:000286448900005",2011,"BioTek Instruments Inc, Mkt & Sales, Winooski, VT 05404 USA","Winooski","VT","USA",44.4914093018,-73.1876220703,15540,"Winooski VT United States","old mapped address",0,0,0,"Vermont",1461760,"Chittenden County",15540,"Burlington-South Burlington, VT Metro Area"," "," "
4378,"WOS:000288469200005",2011,"Birla Inst Technol, Dept Pharmaceut Sci, Ranchi, Bihar, India","Ranchi","Bihar","India",23.336838,85.302779,,"Ranchi Bihar India",0,1,1,1," "," "," "," "," "," "," "
5254,"WOS:000306977000026",2012,"Bittman Biostat Inc, Naples, FL USA","Naples","FL","United States",26.1390895844,-81.795791626,34940,"Naples FL USA",1,0,0,1,"Florida",295754,"Collier County",34940,"Naples-Immokalee-Marco Island, FL Metro Area"," "," "
4643,"WOS:000299144600005",2011,"Blackfeet Nation, Crystal Creek Lodge, Browning, MT USA","Browning","MT","United States",48.5559005737,-113.010818481,1719607,"Browning MT USA",1,1,1,1,"Montana",1719607,"Glacier County"," "," "," "," "
4610,"WOS:000305468200006",2012,"Blue Hill Hydraul Inc, Blue Hill, ME USA","Blue Hill","ME","United States",44.4144592285,-68.5855484009,581290,"Blue Hill ME USA",1,1,1,1,"Maine",581290,"Hancock County"," "," "," "," "
4906,"WOS:000257753600011",2008,"Blue Lagoon Dermatol Clin, Grindavik, Iceland","Grindavik"," ","Iceland",63.8429603577,-22.4361991882,"IS002","Grindavik  Iceland",1,1,1,1," "," "," "," "," "," ","IS002"
6041,"WOS:000308536100001",2012,"Bluffton Univ, Bluffton, OH 45817 USA","Bluffton","OH","USA",40.8937492371,-83.8914031982,30620,"Bluffton OH United States","old mapped address",1,1,0,"Ohio",1074015,"Allen County",30620,"Lima, OH Metro Area"," "," "
5272,"WOS:000325782900001",2013,"BMI Surg, New Lenox, IL USA","New Lenox","IL","United States",41.5121116638,-87.9688720703,16980,"New Lenox IL USA",1,1,1,1,"Illinois",1785190,"Will County",16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area"," "," "
4500,"WOS:000285339900002",2011,"Board Certified Orthodontist ABO, Alexander City, AL USA","Alexander City","AL","United States",32.9388389587,-85.9529495239,10760,"Alexander City AL USA",1,0,0,1,"Alabama",161587,"Tallapoosa County",10760,"Alexander City, AL Micro Area"," "," "
5662,"WOS:000256445100019",2008,"Boldrini Hosp, Pediat Unit, Thiene, Italy","Thiene"," ","Italy",45.6968994141,11.4746999741,"ITH32","Thiene  Italy",1,0,0,1," "," "," "," "," "," ","ITH32"
5751,"WOS:000289345300007",2010,"Bolton Conduct Syst, Walled Lake, MI USA","Walled Lake","MI","United States",42.5384712219,-83.4755401611,19820,"Walled Lake MI USA",1,1,1,1,"Michigan",1623005,"Oakland County",19820,"Detroit-Warren-Dearborn, MI Metro Area"," "," "
5594,"WOS:000268125300007",2009,"Boltwood Observ, Stittsville, ON, Canada","Stittsville","ON","Canada",45.2500991821,-75.9160995483,"Ottawa ON Canada","Stittsville ON Canada",1,0,0,1," "," "," "," "," ","Ottawa Canada"," "
4857,"WOS:000314257100007",2013,"Bone Diagnost Inc, Ft Atkinson, WI USA","Ft Atkinson","WI","United States",42.9263687134,-88.8370132446,48020,"Ft Atkinson WI USA",1,1,1,1,"Wisconsin",1581087,"Jefferson County",48020,"Watertown-Fort Atkinson, WI Micro Area"," "," "
4523,"WOS:000298349200003",2011,"Boomerang Earth Conservat, F-92160 Antony, France","Antony"," ","France",48.7555007935,2.2914099693,"PARIS","Antony  France",1,1,1,1," "," "," "," "," "," ","PARIS"
4614,"WOS:000208870100561",2011,"Boston Univ, Sch Med, Pulm Ctr, Bonton, MA USA","Bonton","MA","United States",42.3586616516,-71.0567398071,14460,"Bonton MA USA",1,1,1,1,"Massachusetts",606939,"Suffolk County",14460,"Boston-Cambridge-Newton, MA-NH Metro Area"," "," "
4854,"WOS:000260975600025",2008,"Botswana UPenn Partnership, Francistown, Botswana","Francistown"," ","Botswana",-21.1700000763,27.507900238,,"Francistown  Botswana",1,1,1,1," "," "," "," "," "," "," "
4623,"WOS:000301188400017",2011,"Box Hill Hosp, Dept Gastroenterol, Box Hill, Vic, Australia","Box Hill","Vic","Australia",-37.8174781799,145.124023438,"Melbourne VIC Australia","Box Hill Vic Australia",1,0,0,1," "," "," "," "," ","Melbourne VIC Australia"," "
4626,"WOS:000322581700004",2013,"Brandon Univ, Dept Biol, Brandon, MB R7A 6A9, Canada","Brandon","MB","Canada",49.842300415,-99.9689025879,,"Brandon MB Canada",1,1,1,1," "," "," "," "," "," "," "
6246,"WOS:000305845100015",2012,"Brigham Young Univ, Coll Business Comp & Govt, Dept Comp & Informat Sci, Laie, HI 96762 USA","Laie","HI","USA",21.6486701965,-157.923233032,46520,"Laie HI United States","old mapped address",1,1,0,"Hawaii",365281,"Honolulu County",46520,"Urban Honolulu, HI Metro Area"," "," "
5890,"WOS:000255316700011",2008,"British Geol Survey, Keyworth NG12 5GG, Notts, England","Keyworth","Notts","England",52.8778610229,-1.0854500532,"UKF16","Keyworth England United Kingdom","old manual",1,1,0," "," "," "," "," "," ","UKF16"
5296,"WOS:000297241600012",2011,"Brookside Res & Dev Co, N Salem, NY USA","N Salem","NY","United States",41.328830719,-73.5977401733,35620,"N Salem NY USA",1,1,1,1,"New York",974157,"Westchester County",35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area"," "," "
6089,"WOS:000296714000040",2011,"Brown Univ, Warren Alpert Med Sch, Dept Pediat, Cumberland, RI 02864 USA","Cumberland","RI","USA",41.9003410339,-71.3907470703,39300,"Cumberland RI United States","old mapped address",1,1,0,"Rhode Island",1219781,"Providence County",39300,"Providence-Warwick, RI-MA Metro Area"," "," "
4928,"WOS:000318708300001",2013,"Bu Ali Sina Univ, Fac Engn, Dept Mech Engn, Hamadan, Iran","Hamadan"," ","Iran",34.7895698547,48.5126190186,,"Hamadan  Iran",1,1,1,1," "," "," "," "," "," "," "
6566,"WOS:000265702400006",2008,"Buddhist Tzu Chi Gen Hosp, Dept Dent, Xindian City 23142, Taipei County, Taiwan","Xindian City","Taipei County","Taiwan",23.6857891083,120.897491455,,"  Taiwan","old mapped address",1,1,0," "," "," "," "," "," "," "
4590,"WOS:000283265800009",2010,"Bundesanstalt Str Wesen BASt, D-51427 Bergisch Gladbach, Gladbach, Germany","Bergisch Gladbach","Gladbach","Germany",50.9894981384,7.1231598854,"DEA2B","Bergisch Gladbach Gladbach Germany",1,1,1,1," "," "," "," "," "," ","DEA2B"
6410,"WOS:000318172100013",2013,"Bur Land Management, Natl Riparian Serv Team, Prineville, OR 97754 USA","Prineville","OR","USA",44.3029212952,-120.844039917,39260,"Prineville OR United States","old mapped address",1,1,0,"Oregon",1155128,"Crook County",39260,"Prineville, OR Micro Area"," "," "
6087,"WOS:000291003200004",2011,"Bur Waardenburg, NL-4100 AJ Culemborg, Netherlands","Culemborg"," ","Netherlands",51.952999115,5.2129402161,"NL224","Culemborg Gelderland Netherlands","old mapped address",0,0,0," "," "," "," "," "," ","NL224"
4439,"WOS:000261361800004",2008,"Business Econ Ltd, Beaconsfield HP9 1Q2, England","Beaconsfield"," ","England",51.5993003845,-0.6489899755,"UKJ13","Beaconsfield  England",1,1,1,1," "," "," "," "," "," ","UKJ13"
4882,"WOS:000265314900021",2009,"CA TX Biotechnol Inc, Gladwyne, PA USA","Gladwyne","PA","United States",40.0377693176,-75.2760467529,37980,"Gladwyne PA USA",1,1,1,1,"Pennsylvania",1213680,"Montgomery County",37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area"," "," "
5678,"WOS:000324340500033",2013,"CAB CSIC INTA, Dept Astrophys, E-28850 Torrejon De Ardoz, Madrid, Spain","Torrejon De Ardoz","Madrid","Spain",40.4603996277,-3.4624099731,"ES300","Torrejon De Ardoz Madrid Spain",1,1,1,1," "," "," "," "," "," ","ES300"
5644,"WOS:000274848100054",2010,"Cag Univ, Dept Math, TR-33800 Tarsus, Turkey","Tarsus"," ","Turkey",36.9146499634,34.8933906555,"TR622","Tarsus  Turkey",1,1,1,1," "," "," "," "," "," ","TR622"
5816,"WOS:000269244500040",2009,"Cag Univ, Fac Arts & Sci, Yenise Tarsus Mersin, Turkey","Yenise Tarsus Mersin"," ","Turkey",36.9723701477,35.0468597412,"TR622","Yenise Tarsus Mersin  Turkey",1,1,1,1," "," "," "," "," "," ","TR622"
5583,"WOS:000279990300028",2010,"Calif State Univ, Coll Educ, Stanislaus, CA USA","Stanislaus","CA","United States",37.5591888428,-120.997680664,33700,"Stanislaus CA USA",1,1,1,1,"California",277314,"Stanislaus County",33700,"Modesto, CA Metro Area"," "," "
4653,"WOS:000263947000001",2009,"Calif Univ Penn, Dept Earth Sci, California, PA 15419 USA","California","PA","United States",40.0667381287,-79.8920822144,38300,"California PA USA",1,1,1,1,"Pennsylvania",1209190,"Washington County",38300,"Pittsburgh, PA Metro Area"," "," "
6555,"WOS:000253124000001",2008,"Calumet Coll St Joseph, Whiting, IN USA","Whiting","IN","USA",41.6793518066,-87.4936904907,16980,"Whiting IN United States","old mapped address",1,1,0,"Indiana",450495,"Lake County",16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area"," "," "
4736,"WOS:000300227000001",2012,"Cami Observ, Observ Astron Mallorca, Costitx 07144, Mallorca, Spain","Costitx","Mallorca","Spain",40.3960266113,-3.5506925583,"ES300","Costitx Mallorca Spain",1,1,1,1," "," "," "," "," "," ","ES300"
6053,"WOS:000309446800032",2012,"Can Tho Canc Ctr, Can Tho, Vietnam","Can Tho"," ","Vietnam",10.036529541,105.787353516,,"Can Tho Cần Thơ Vietnam","old mapped address",0,0,0," "," "," "," "," "," "," "
4657,"WOS:000264417700009",2009,"Canakkale Onsekiz Mart Univ, Fac Med, Dept Plast & Reconstruct Surg, Canakkale, Turkey","Canakkale"," ","Turkey",40.1506385803,26.4022102356,"TR222","Canakkale  Turkey",1,1,1,1," "," "," "," "," "," ","TR222"
5443,"WOS:000310593700001",2012,"Canc Care Ctr, Pen Bay Med Ctr, Rockport, ME USA","Rockport","ME","United States",44.1867103577,-69.0815887451,581292,"Rockport ME USA",1,1,1,1,"Maine",581292,"Knox County"," "," "," "," "
6044,"WOS:000328799500004",2013,"Canc Inst New Jersey New Brunswick, Brunswick, NJ USA","Brunswick","NJ","USA",40.4678001404,-74.4719009399,35620,"North Brunswick NJ United States","old mapped address",1,1,0,"New Jersey",882230,"Middlesex County",35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area"," "," "
5464,"WOS:000287203500003",2011,"Canc Therapy & Res Ctr S Texas, Sa, TX 78230 USA","Sa","TX","United States",34.7916984558,-100.392089844,1383829,"Sa TX USA",1,1,1,1,"Texas",1383829,"Collingsworth County"," "," "," "," "
