"Source","Target","Id","duplicate","UMich","ASU","IUB","IUPUI"
"n2","n1747","e32100",1,,1,,
"n2","n1763","e32374",1,,1,,
"n2","n1765","e32407",1,,1,,
"n2","n1767","e47606",1,,1,,
"n2","n1768","e32514",1,,1,,
"n2","n1769","e32519",3,,1,,
"n2","n1774","e51420",1,,1,,
"n2","n1781","e32805",1,,1,,
"n2","n1782","e54905",1,,1,,
"n2","n1784","e32954",1,,1,,
"n2","n1785","e32957",1,,1,,
"n2","n1787","e48452",1,,1,,
"n2","n1791","e33092",1,,1,,
"n2","n1793","e33126",1,,1,,
"n2","n1795","e33154",1,,1,,
"n2","n1801","e48567",1,,1,,
"n2","n1803","e53772",1,,1,,
"n2","n1805","e33550",1,,1,,
"n2","n1806","e33553",2,,1,,
"n2","n1808","e33584",1,,1,,
"n2","n1809","e57569",1,,1,,
"n2","n1812","e33953",1,,1,,
"n2","n1813","e35187",2,,1,,
"n2","n1814","e40361",1,,1,,
"n2","n1816","e34010",1,,1,,
"n2","n1817","e34044",1,,1,,
"n2","n1818","e46456",1,,1,,
"n2","n1819","e37832",1,,1,,
"n2","n1820","e34109",26,,1,,
"n2","n1829","e54076",1,,1,,
"n2","n1830","e44377",1,,1,,
"n2","n1834","e34509",2,,1,,
"n2","n1835","e50880",1,,1,,
"n2","n1839","e34631",1,,1,,
"n2","n1845","e34795",1,,1,,
"n2","n1846","e34823",1,,1,,
"n2","n1848","e34973",1,,1,,
"n2","n1857","e35106",2,,1,,
"n2","n1858","e35109",1,,1,,
"n2","n1867","e35500",1,,1,,
"n2","n1868","e35510",2,,1,,
"n2","n1869","e35522",1,,1,,
"n2","n1873","e35581",1,,1,,
"n2","n1876","e35862",1,,1,,
"n2","n1877","e41441",1,,1,,
"n2","n1878","e35930",1,,1,,
"n2","n1881","e54877",1,,1,,
"n2","n1890","e36214",1,,1,,
"n2","n1891","e36220",1,,1,,
"n2","n1892","e51290",1,,1,,
"n2","n1899","e36619",1,,1,,
"n2","n1900","e36625",1,,1,,
"n2","n1910","e37014",1,,1,,
"n2","n1914","e37115",1,,1,,
"n2","n1922","e46088",2,,1,,
"n2","n1926","e37622",1,,1,,
"n2","n1933","e37795",1,,1,,
"n2","n1934","e37802",1,,1,,
"n2","n1935","e37822",1,,1,,
"n2","n1936","e37817",1,,1,,
"n2","n1940","e52402",1,,1,,
"n2","n1941","e38029",1,,1,,
"n2","n1944","e38125",1,,1,,
"n2","n1946","e38145",2,,1,,
"n2","n1947","e38167",1,,1,,
"n2","n1952","e38256",1,,1,,
"n2","n1960","e38395",1,,1,,
"n2","n1961","e38380",2,,1,,
"n2","n1962","e38483",1,,1,,
"n2","n1964","e38630",1,,1,,
"n2","n1965","e38661",1,,1,,
"n2","n1970","e38732",2,,1,,
"n2","n1974","e38961",1,,1,,
"n2","n1976","e43935",1,,1,,
"n2","n1986","e39160",1,,1,,
"n2","n1987","e39247",2,,1,,
"n2","n1993","e39458",26,,1,,
"n2","n2006","e39872",1,,1,,
"n2","n2008","e39878",1,,1,,
"n2","n2012","e41768",1,,1,,
"n2","n2014","e50277",1,,1,,
"n2","n2017","e40139",3,,1,,
"n2","n2019","e46074",1,,1,,
"n2","n2028","e40363",1,,1,,
"n2","n2039","e53364",1,,1,,
"n2","n2040","e40559",2,,1,,
"n2","n2042","e40586",1,,1,,
"n2","n2045","e40637",1,,1,,
"n2","n2047","e40708",2,,1,,
"n2","n2048","e40786",2,,1,,
"n2","n2050","e40834",2,,1,,
"n2","n2064","e50393",1,,1,,
"n2","n2065","e41343",1,,1,,
"n2","n2079","e41739",2,,1,,
"n2","n2087","e42012",1,,1,,
"n2","n2094","e42375",1,,1,,
"n2","n2104","e55776",1,,1,,
"n2","n2108","e42669",3,,1,,
"n2","n2110","e42793",1,,1,,
"n2","n2111","e42799",1,,1,,
"n2","n2114","e45983",1,,1,,
"n2","n2117","e42907",1,,1,,
"n2","n2121","e53870",1,,1,,
"n2","n2123","e43181",1,,1,,
"n2","n2129","e54149",1,,1,,
"n2","n2131","e43382",1,,1,,
"n2","n2132","e43384",26,,1,,
"n2","n2134","e43411",1,,1,,
"n2","n2144","e43820",1,,1,,
"n2","n2148","e45814",1,,1,,
"n2","n2151","e49353",1,,1,,
"n2","n2153","e44187",1,,1,,
"n2","n2157","e44228",9,,1,,
"n2","n2160","e44299",1,,1,,
"n2","n2161","e44313",1,,1,,
"n2","n2165","e44520",1,,1,,
"n2","n2167","e44560",1,,1,,
"n2","n2170","e44674",1,,1,,
"n2","n2172","e44760",1,,1,,
"n2","n2174","e44930",26,,1,,
"n2","n2179","e45212",1,,1,,
"n2","n2180","e45223",2,,1,,
"n2","n2182","e45276",1,,1,,
"n2","n2186","e45386",1,,1,,
"n2","n2188","e50944",1,,1,,
"n2","n2190","e45552",2,,1,,
"n2","n2195","e45680",1,,1,,
"n2","n2196","e45716",1,,1,,
"n2","n2199","e55569",1,,1,,
"n2","n2200","e45766",2,,1,,
"n2","n2201","e45763",2,,1,,
"n2","n2203","e45899",1,,1,,
"n2","n2207","e46036",1,,1,,
"n2","n2214","e46529",1,,1,,
"n2","n2223","e46731",1,,1,,
"n2","n2224","e46806",1,,1,,
"n2","n2225","e46816",2,,1,,
"n2","n2226","e46817",1,,1,,
"n2","n2231","e46927",1,,1,,
"n2","n2234","e47014",1,,1,,
"n2","n2239","e47564",1,,1,,
"n2","n2243","e47861",2,,1,,
"n2","n2248","e48022",1,,1,,
"n2","n2249","e48027",1,,1,,
"n2","n2250","e48030",1,,1,,
"n2","n2251","e48032",1,,1,,
"n2","n2252","e48034",1,,1,,
"n2","n2258","e48247",1,,1,,
"n2","n2260","e48450",1,,1,,
"n2","n2261","e48451",1,,1,,
"n2","n2263","e48524",1,,1,,
"n2","n2267","e48641",3,,1,,
"n2","n2271","e48791",1,,1,,
"n2","n2273","e48751",2,,1,,
"n2","n2274","e48787",1,,1,,
"n2","n2281","e49146",1,,1,,
"n2","n2284","e49179",2,,1,,
"n2","n2285","e49361",1,,1,,
"n2","n2304","e49909",2,,1,,
"n2","n2309","e50126",1,,1,,
"n2","n2310","e50178",1,,1,,
"n2","n2315","e50256",2,,1,,
"n2","n2316","e50276",3,,1,,
"n2","n2317","e50293",2,,1,,
"n2","n2318","e50295",1,,1,,
"n2","n2319","e50336",2,,1,,
"n2","n2321","e55947",1,,1,,
"n2","n2326","e50794",1,,1,,
"n2","n2328","e50809",1,,1,,
"n2","n2345","e51445",2,,1,,
"n2","n2348","e58330",1,,1,,
"n2","n2350","e51609",2,,1,,
"n2","n2353","e52112",3,,1,,
"n2","n2358","e52291",2,,1,,
"n2","n2363","e52493",1,,1,,
"n2","n2365","e52564",1,,1,,
"n2","n2369","e52646",2,,1,,
"n2","n2371","e52776",3,,1,,
"n2","n2373","e52877",1,,1,,
"n2","n2376","e52942",1,,1,,
"n2","n2390","e53552",1,,1,,
"n2","n2397","e53656",1,,1,,
"n2","n2398","e55580",1,,1,,
"n2","n2400","e53748",1,,1,,
"n2","n2406","e53903",1,,1,,
"n2","n2410","e54080",3,,1,,
"n2","n2412","e54147",1,,1,,
"n2","n2413","e54171",1,,1,,
"n2","n2414","e54231",1,,1,,
"n2","n2416","e54482",1,,1,,
"n2","n2417","e54483",5,,1,,
"n2","n2420","e54622",1,,1,,
"n2","n2421","e54637",1,,1,,
"n2","n2422","e54657",3,,1,,
"n2","n2430","e54865",9,,1,,
"n2","n2431","e54869",3,,1,,
"n2","n2435","e54917",1,,1,,
"n2","n2445","e55417",2,,1,,
"n2","n2461","e56056",1,,1,,
"n2","n2462","e56057",1,,1,,
"n2","n2470","e56496",1,,1,,
"n2","n2471","e56499",1,,1,,
"n2","n2472","e56503",26,,1,,
"n2","n2484","e56970",1,,1,,
"n2","n2486","e56992",1,,1,,
"n2","n2492","e57382",1,,1,,
"n2","n2500","e57707",1,,1,,
"n2","n2521","e58346",1,,1,,
"n2","n2523","e58384",1,,1,,
"n2","n2524","e58398",1,,1,,
"n2","n2533","e58689",1,,1,,
"n2","n2534","e58690",1,,1,,
"n4","n3","e1",1,,,1,
"n8","n3","e3979",1,,,,1
"n4","n5","e11431",1,,,1,
"n4","n6","e9375",1,,,1,
"n4","n7","e2050",1,,,1,
"n4","n8","e40",1,,,1,1
"n4","n9","e3619",1,,,1,
"n4","n10","e2461",1,,,1,
"n4","n11","e7545",1,,,1,
"n4","n12","e2645",1,,,1,
"n4","n13","e415",1,,,1,
"n4","n14","e2678",1,,,1,
"n4","n15","e506",1,,,1,
"n4","n16","e4082",1,,,1,
"n4","n17","e4252",1,,,1,
"n4","n18","e2462",1,,,1,
"n4","n19","e5416",1,,,1,
"n4","n20","e2614",1,,,1,
"n4","n21","e3342",1,,,1,
"n4","n22","e5953",1,,,1,
"n4","n23","e775",1,,,1,
"n4","n24","e3486",1,,,1,
"n4","n25","e501",1,,,1,
"n4","n26","e597",1,,,1,
"n4","n27","e777",1,,,1,
"n4","n28","e767",1,,,1,
"n4","n29","e6286",1,,,1,
"n4","n30","e1656",1,,,1,
"n4","n31","e459",1,,,1,
"n4","n32","e19068",1,,,1,
"n4","n33","e4133",2,,,1,
"n4","n34","e813",1,,,1,
"n4","n35","e771",1,,,1,
"n4","n37","e5049",1,,,1,
"n4","n38","e8157",1,,,1,
"n4","n40","e8315",1,,,1,
"n4","n41","e11440",1,,,1,
"n4","n42","e15468",1,,,1,
"n4","n43","e773",1,,,1,
"n4","n44","e7713",1,,,1,
"n4","n45","e774",1,,,1,
"n4","n46","e101",1,,,1,
"n4","n47","e5195",1,,,1,
"n4","n48","e2101",1,,,1,
"n4","n49","e507",1,,,1,
"n4","n50","e4202",1,,,1,
"n4","n51","e46623",1,,,1,
"n4","n52","e2021",1,,,1,
"n4","n53","e850",1,,,1,
"n4","n54","e587",1,,,1,
"n4","n55","e26508",1,,,1,
"n4","n56","e7190",1,,,1,
"n4","n57","e15901",1,,,1,
"n4","n58","e2102",1,,,1,
"n4","n59","e8932",1,,,1,
"n4","n60","e8382",1,,,1,
"n4","n61","e18482",1,,,1,
"n4","n62","e2839",1,,,1,
"n4","n63","e20071",1,,,1,
"n4","n64","e136",1,,,1,
"n4","n65","e18738",1,,,1,
"n4","n66","e28042",1,,,1,
"n4","n67","e17098",1,,,1,
"n4","n68","e16020",1,,,1,
"n4","n69","e13951",1,,,1,
"n4","n70","e6289",1,,,1,
"n4","n71","e21964",1,,,1,
"n4","n73","e31974",1,,,1,
"n4","n74","e3878",1,,,1,
"n4","n75","e2918",1,,,1,
"n4","n76","e772",1,,,1,
"n4","n77","e3470",1,,,1,
"n4","n78","e175",1,,,1,
"n4","n79","e1734",1,,,1,
"n4","n80","e178",1,,,1,
"n4","n81","e8973",1,,,1,
"n4","n82","e38928",1,,,1,
"n4","n83","e3472",1,,,1,
"n4","n84","e1041",1,,,1,
"n4","n85","e14646",1,,,1,
"n4","n86","e2422",1,,,1,
"n4","n87","e39070",1,,,1,
"n4","n88","e26370",1,,,1,
"n4","n89","e1020",1,,,1,
"n4","n90","e2807",1,,,1,
"n4","n91","e2420",1,,,1,
"n4","n92","e2777",1,,,1,
"n4","n93","e40248",1,,,1,
"n4","n94","e1778",1,,,1,
"n4","n97","e805",1,,,1,
"n4","n98","e500",1,,,1,
"n4","n99","e16581",1,,,1,
"n4","n100","e9726",1,,,1,
"n4","n101","e8489",1,,,1,
"n4","n102","e30992",1,,,1,
"n4","n103","e7413",1,,,1,
"n4","n104","e738",1,,,1,
"n4","n105","e4253",1,,,1,
"n4","n106","e3302",1,,,1,
"n4","n107","e4150",1,,,1,
"n4","n108","e2731",1,,,1,
"n4","n109","e3280",1,,,1,
"n4","n110","e3279",1,,,1,
"n4","n111","e2606",1,,,1,
"n4","n112","e20201",1,,,1,
"n4","n113","e510",1,,,1,
"n4","n114","e6157",1,,,1,
"n4","n115","e4230",1,,,1,
"n4","n116","e13801",1,,,1,
"n4","n117","e3292",1,,,1,
"n4","n118","e503",1,,,1,
"n4","n119","e6760",1,,,1,
"n4","n120","e2808",1,,,1,
"n4","n122","e3494",1,,,1,
"n4","n123","e26263",1,,,1,
"n4","n124","e20030",1,,,1,
"n4","n125","e12371",1,,,1,
"n4","n126","e7678",1,,,1,
"n4","n127","e2917",1,,,1,
"n4","n128","e1733",1,,,1,
"n4","n129","e31980",1,,,1,
"n4","n130","e22006",1,,,1,
"n4","n131","e21595",1,,,1,
"n4","n132","e2809",1,,,1,
"n4","n133","e14545",1,,,1,
"n4","n134","e502",1,,,1,
"n4","n136","e5572",1,,,1,
"n4","n137","e5911",1,,,1,
"n4","n138","e3469",1,,,1,
"n4","n139","e5571",1,,,1,
"n4","n140","e440",1,,,1,
"n4","n141","e5609",1,,,1,
"n4","n142","e2720",1,,,1,
"n4","n144","e499",1,,,1,
"n4","n145","e12885",1,,,1,
"n4","n146","e7627",1,,,1,
"n4","n147","e915",1,,,1,
"n4","n148","e27792",1,,,1,
"n4","n149","e1690",1,,,1,
"n4","n150","e19729",1,,,1,
"n4","n151","e7168",1,,,1,
"n4","n153","e986",1,,,1,
"n4","n154","e5967",1,,,1,
"n4","n155","e1582",2,,,1,
"n4","n156","e925",1,,,1,
"n4","n157","e3487",1,,,1,
"n4","n158","e13726",1,,,1,
"n4","n159","e28087",1,,,1,
"n4","n160","e504",1,,,1,
"n4","n161","e505",1,,,1,
"n4","n162","e508",1,,,1,
"n4","n163","e509",1,,,1,
"n4","n164","e576",1,,,1,
"n4","n165","e580",1,,,1,
"n4","n166","e13584",1,,,1,
"n4","n167","e6533",1,,,1,
"n4","n168","e586",1,,,1,
"n4","n170","e7671",2,,,1,
"n4","n171","e6532",1,,,1,
"n4","n172","e9649",1,,,1,
"n4","n173","e36063",1,,,1,
"n4","n174","e35392",1,,,1,
"n4","n175","e7187",1,,,1,
"n4","n176","e10566",1,,,1,
"n4","n177","e32658",1,,,1,
"n4","n178","e13866",1,,,1,
"n4","n180","e7036",1,,,1,
"n4","n181","e912",1,,,1,
"n4","n182","e5548",1,,,1,
"n4","n183","e1702",1,,,1,
"n4","n186","e9089",1,,,1,
"n4","n187","e1771",1,,,1,
"n4","n188","e3301",1,,,1,
"n4","n189","e737",1,,,1,
"n4","n190","e6278",1,,,1,
"n4","n193","e3233",1,,,1,
"n4","n194","e7549",1,,,1,
"n4","n195","e38632",1,,,1,
"n4","n196","e29660",1,,,1,
"n4","n198","e2129",1,,,1,
"n4","n199","e25568",1,,,1,
"n4","n200","e19740",1,,,1,
"n4","n201","e1581",1,,,1,
"n4","n202","e820",1,,,1,
"n4","n203","e822",1,,,1,
"n4","n204","e26742",1,,,1,
"n4","n206","e12277",1,,,1,
"n4","n207","e922",1,,,1,
"n4","n208","e3907",1,,,1,
"n4","n209","e21858",1,,,1,
"n4","n210","e10795",1,,,1,
"n4","n211","e1999",1,,,1,
"n4","n213","e3581",1,,,1,
"n4","n214","e16926",1,,,1,
"n4","n215","e3347",1,,,1,
"n4","n216","e2748",1,,,1,
"n4","n219","e5418",1,,,1,
"n4","n220","e916",1,,,1,
"n4","n221","e1841",1,,,1,
"n4","n222","e49447",1,,,1,
"n4","n223","e21108",1,,,1,
"n4","n224","e5745",1,,,1,
"n4","n225","e7034",1,,,1,
"n4","n226","e5948",1,,,1,
"n4","n228","e6994",1,,,1,
"n4","n230","e54467",1,,,1,
"n4","n231","e16412",1,,,1,
"n4","n232","e8717",1,,,1,
"n4","n235","e9295",1,,,1,
"n4","n236","e1019",1,,,1,
"n4","n237","e16816",1,,,1,
"n4","n238","e29524",1,,,1,
"n4","n239","e4276",1,,,1,
"n4","n240","e5723",1,,,1,
"n4","n241","e16783",1,,,1,
"n4","n242","e32699",1,,,1,
"n4","n243","e9376",1,,,1,
"n4","n244","e4067",1,,,1,
"n4","n245","e3240",1,,,1,
"n4","n246","e1058",1,,,1,
"n4","n247","e1059",1,,,1,
"n4","n248","e1068",1,,,1,
"n4","n250","e1074",1,,,1,
"n4","n251","e1075",1,,,1,
"n4","n252","e9051",1,,,1,
"n4","n253","e15536",1,,,1,
"n4","n254","e4616",1,,,1,
"n4","n257","e41912",1,,,1,
"n4","n258","e8689",1,,,1,
"n4","n259","e12136",1,,,1,
"n4","n260","e13832",1,,,1,
"n4","n261","e2048",1,,,1,
"n4","n262","e38051",1,,,1,
"n4","n263","e3441",1,,,1,
"n4","n264","e40133",1,,,1,
"n4","n266","e3532",1,,,1,
"n4","n267","e27644",1,,,1,
"n4","n268","e9373",1,,,1,
"n4","n269","e13650",1,,,1,
"n4","n270","e34604",2,,,1,
"n4","n273","e28057",1,,,1,
"n4","n274","e10759",1,,,1,
"n4","n276","e33767",1,,,1,
"n4","n278","e1360",1,,,1,
"n4","n279","e5689",1,,,1,
"n4","n280","e24078",1,,,1,
"n4","n281","e6291",1,,,1,
"n4","n282","e12373",1,,,1,
"n4","n283","e11386",2,,,1,
"n4","n284","e9345",1,,,1,
"n4","n285","e3624",1,,,1,
"n4","n286","e7667",1,,,1,
"n4","n287","e2679",1,,,1,
"n4","n288","e12882",1,,,1,
"n4","n289","e32272",1,,,1,
"n4","n290","e40960",1,,,1,
"n4","n291","e12632",1,,,1,
"n4","n292","e31008",1,,,1,
"n4","n293","e4555",1,,,1,
"n4","n294","e2417",1,,,1,
"n4","n295","e44686",1,,,1,
"n4","n296","e24048",1,,,1,
"n4","n297","e3423",1,,,1,
"n4","n298","e3464",1,,,1,
"n4","n299","e36083",1,,,1,
"n4","n300","e55761",1,,,1,
"n4","n301","e7648",1,,,1,
"n4","n302","e16815",1,,,1,
"n4","n303","e3492",1,,,1,
"n4","n304","e13920",1,,,1,
"n4","n306","e15724",1,,,1,
"n4","n307","e15644",1,,,1,
"n4","n308","e5675",1,,,1,
"n4","n309","e5912",2,,,1,
"n4","n310","e5954",1,,,1,
"n4","n311","e23219",1,,,1,
"n4","n312","e3880",1,,,1,
"n4","n313","e28523",1,,,1,
"n4","n314","e27799",1,,,1,
"n4","n315","e42462",1,,,1,
"n4","n316","e9714",1,,,1,
"n4","n317","e1736",1,,,1,
"n4","n319","e11377",1,,,1,
"n4","n320","e1745",1,,,1,
"n4","n321","e5667",1,,,1,
"n4","n322","e21417",1,,,1,
"n4","n323","e3419",1,,,1,
"n4","n324","e11362",1,,,1,
"n4","n325","e1775",1,,,1,
"n4","n326","e33448",1,,,1,
"n4","n327","e13710",1,,,1,
"n4","n328","e5570",1,,,1,
"n4","n329","e14250",1,,,1,
"n4","n330","e45243",1,,,1,
"n4","n332","e5955",1,,,1,
"n4","n333","e7650",1,,,1,
"n4","n335","e34521",1,,,1,
"n4","n336","e2024",1,,,1,
"n4","n337","e16918",1,,,1,
"n4","n338","e3359",1,,,1,
"n4","n343","e10906",1,,,1,
"n4","n344","e2022",1,,,1,
"n4","n345","e20052",1,,,1,
"n4","n346","e14689",1,,,1,
"n4","n347","e18625",1,,,1,
"n4","n348","e2044",1,,,1,
"n4","n350","e5665",1,,,1,
"n4","n351","e20805",1,,,1,
"n4","n352","e3171",1,,,1,
"n4","n353","e7680",1,,,1,
"n4","n354","e2107",1,,,1,
"n4","n355","e2108",1,,,1,
"n4","n356","e2111",2,,,1,
"n4","n357","e2114",1,,,1,
"n4","n358","e10583",1,,,1,
"n4","n359","e27169",1,,,1,
"n4","n360","e4229",1,,,1,
"n4","n362","e3283",1,,,1,
"n4","n363","e18481",1,,,1,
"n4","n364","e2787",1,,,1,
"n4","n365","e18598",1,,,1,
"n4","n367","e51375",1,,,1,
"n4","n368","e3712",1,,,1,
"n4","n369","e42166",1,,,1,
"n4","n370","e2897",1,,,1,
"n4","n371","e9775",1,,,1,
"n4","n372","e24487",1,,,1,
"n4","n374","e13699",1,,,1,
"n4","n375","e21998",1,,,1,
"n4","n376","e55109",1,,,1,
"n4","n377","e15398",1,,,1,
"n4","n378","e33802",1,,,1,
"n4","n381","e47640",1,,,1,
"n4","n382","e27615",1,,,1,
"n4","n383","e30524",1,,,1,
"n4","n384","e3944",1,,,1,
"n4","n385","e13558",1,,,1,
"n4","n386","e11387",1,,,1,
"n4","n387","e9692",1,,,1,
"n4","n388","e2613",1,,,1,
"n4","n389","e2610",1,,,1,
"n4","n391","e4192",3,,,1,
"n4","n392","e2618",2,,,1,
"n4","n395","e12472",1,,,1,
"n4","n396","e2644",1,,,1,
"n4","n398","e6759",1,,,1,
"n4","n400","e37838",1,,,1,
"n4","n401","e24929",1,,,1,
"n4","n402","e5048",1,,,1,
"n4","n404","e9124",1,,,1,
"n4","n405","e54999",1,,,1,
"n4","n406","e2722",1,,,1,
"n4","n407","e6202",1,,,1,
"n4","n409","e2810",1,,,1,
"n4","n410","e2804",1,,,1,
"n4","n411","e2762",1,,,1,
"n4","n413","e20870",1,,,1,
"n4","n415","e3580",2,,,1,
"n4","n416","e5512",1,,,1,
"n4","n417","e26449",1,,,1,
"n4","n418","e24493",1,,,1,
"n4","n419","e2909",1,,,1,
"n4","n421","e15755",1,,,1,
"n4","n423","e22084",1,,,1,
"n4","n424","e19259",1,,,1,
"n4","n426","e2977",1,,,1,
"n4","n427","e8374",1,,,1,
"n4","n428","e33174",1,,,1,
"n4","n429","e3720",1,,,1,
"n4","n430","e30047",1,,,1,
"n4","n431","e8381",1,,,1,
"n4","n432","e19174",1,,,1,
"n4","n433","e45418",1,,,1,
"n4","n437","e13930",1,,,1,
"n4","n438","e40465",1,,,1,
"n4","n443","e40831",1,,,1,
"n4","n447","e18275",1,,,1,
"n4","n448","e3210",1,,,1,
"n4","n449","e3213",1,,,1,
"n4","n450","e3215",1,,,1,
"n4","n452","e26239",1,,,1,
"n4","n453","e21219",1,,,1,
"n4","n454","e19723",1,,,1,
"n4","n456","e3253",1,,,1,
"n4","n457","e3254",1,,,1,
"n4","n458","e27398",1,,,1,
"n4","n459","e4614",1,,,1,
"n4","n460","e56756",1,,,1,
"n4","n461","e4618",1,,,1,
"n4","n462","e3281",1,,,1,
"n4","n463","e27160",1,,,1,
"n4","n465","e46807",1,,,1,
"n4","n466","e3343",1,,,1,
"n4","n468","e26109",1,,,1,
"n4","n470","e7553",1,,,1,
"n4","n471","e35378",1,,,1,
"n4","n473","e8904",1,,,1,
"n4","n474","e25335",1,,,1,
"n4","n475","e3431",1,,,1,
"n4","n476","e3457",1,,,1,
"n4","n477","e3471",1,,,1,
"n4","n478","e3450",1,,,1,
"n4","n479","e3491",1,,,1,
"n4","n480","e24284",1,,,1,
"n4","n482","e7049",1,,,1,
"n4","n485","e3527",1,,,1,
"n4","n488","e3553",1,,,1,
"n4","n491","e18961",1,,,1,
"n4","n492","e20850",1,,,1,
"n4","n494","e32676",1,,,1,
"n4","n495","e41777",1,,,1,
"n4","n496","e46416",1,,,1,
"n4","n497","e19191",1,,,1,
"n4","n498","e3618",1,,,1,
"n4","n499","e3621",1,,,1,
"n4","n500","e3622",1,,,1,
"n4","n501","e3625",1,,,1,
"n4","n502","e23885",1,,,1,
"n4","n503","e40398",1,,,1,
"n4","n505","e5843",1,,,1,
"n4","n506","e18924",1,,,1,
"n4","n508","e3711",1,,,1,
"n4","n509","e3714",1,,,1,
"n4","n511","e5666",1,,,1,
"n4","n512","e4064",1,,,1,
"n4","n515","e20182",1,,,1,
"n4","n519","e49443",1,,,1,
"n4","n520","e30551",1,,,1,
"n4","n521","e15948",1,,,1,
"n4","n523","e27646",1,,,1,
"n4","n524","e24200",1,,,1,
"n4","n525","e53565",1,,,1,
"n4","n526","e40486",1,,,1,
"n4","n527","e19695",1,,,1,
"n4","n529","e28282",1,,,1,
"n4","n531","e13554",1,,,1,
"n4","n532","e45494",1,,,1,
"n4","n533","e27374",1,,,1,
"n4","n534","e4081",1,,,1,
"n4","n535","e26291",1,,,1,
"n4","n538","e6762",1,,,1,
"n4","n539","e31734",1,,,1,
"n4","n540","e32553",1,,,1,
"n4","n541","e10585",1,,,1,
"n4","n544","e16225",1,,,1,
"n4","n545","e52276",1,,,1,
"n4","n547","e4189",1,,,1,
"n4","n548","e5467",1,,,1,
"n4","n549","e4198",1,,,1,
"n4","n550","e52715",1,,,1,
"n4","n551","e12188",1,,,1,
"n4","n552","e4234",1,,,1,
"n4","n554","e9374",1,,,1,
"n4","n555","e4277",1,,,1,
"n4","n556","e15851",1,,,1,
"n4","n557","e19859",1,,,1,
"n4","n558","e26088",1,,,1,
"n4","n561","e24461",2,,,1,
"n4","n562","e28815",1,,,1,
"n4","n563","e4560",1,,,1,
"n4","n564","e26396",1,,,1,
"n4","n566","e4619",1,,,1,
"n4","n569","e12455",1,,,1,
"n4","n571","e29525",1,,,1,
"n4","n573","e6370",1,,,1,
"n4","n574","e42098",1,,,1,
"n4","n575","e4692",1,,,1,
"n4","n576","e4724",1,,,1,
"n4","n577","e44104",1,,,1,
"n4","n579","e9894",1,,,1,
"n4","n580","e8685",1,,,1,
"n4","n581","e32286",1,,,1,
"n4","n582","e51172",1,,,1,
"n4","n583","e40683",1,,,1,
"n4","n585","e4803",1,,,1,
"n4","n586","e6757",1,,,1,
"n4","n587","e16794",1,,,1,
"n4","n588","e14171",1,,,1,
"n4","n589","e21819",1,,,1,
"n4","n590","e17254",2,,,1,
"n4","n592","e4933",1,,,1,
"n4","n595","e32116",1,,,1,
"n4","n596","e33360",1,,,1,
"n4","n597","e37108",1,,,1,
"n4","n598","e25225",1,,,1,
"n4","n600","e13727",1,,,1,
"n4","n603","e14687",1,,,1,
"n4","n605","e44079",1,,,1,
"n4","n606","e30376",1,,,1,
"n4","n607","e29563",1,,,1,
"n4","n608","e7804",1,,,1,
"n4","n610","e21109",1,,,1,
"n4","n611","e5125",1,,,1,
"n4","n612","e5128",1,,,1,
"n4","n614","e22042",1,,,1,
"n4","n615","e5155",1,,,1,
"n4","n617","e34007",1,,,1,
"n4","n618","e23501",1,,,1,
"n4","n620","e12497",1,,,1,
"n4","n624","e31533",1,,,1,
"n4","n625","e34639",1,,,1,
"n4","n626","e29620",1,,,1,
"n4","n627","e33813",1,,,1,
"n4","n629","e19728",1,,,1,
"n4","n630","e5406",1,,,1,
"n4","n634","e5573",1,,,1,
"n4","n635","e44731",1,,,1,
"n4","n636","e30965",1,,,1,
"n4","n637","e29559",1,,,1,
"n4","n640","e5693",1,,,1,
"n4","n641","e5698",1,,,1,
"n4","n642","e30486",1,,,1,
"n4","n643","e35311",1,,,1,
"n4","n644","e5738",1,,,1,
"n4","n645","e5746",3,,,1,
"n4","n646","e5747",1,,,1,
"n4","n647","e38308",1,,,1,
"n4","n648","e41588",1,,,1,
"n4","n651","e17618",1,,,1,
"n4","n653","e18671",1,,,1,
"n4","n656","e16875",1,,,1,
"n4","n657","e20646",1,,,1,
"n4","n658","e46027",1,,,1,
"n4","n660","e40368",1,,,1,
"n4","n661","e37287",1,,,1,
"n4","n662","e52618",1,,,1,
"n4","n664","e35253",1,,,1,
"n4","n665","e12883",1,,,1,
"n4","n666","e35407",1,,,1,
"n4","n668","e23727",1,,,1,
"n4","n670","e40132",1,,,1,
"n4","n673","e42725",1,,,1,
"n4","n675","e6132",1,,,1,
"n4","n676","e33377",1,,,1,
"n4","n678","e11503",1,,,1,
"n4","n680","e29721",1,,,1,
"n4","n681","e42492",1,,,1,
"n4","n683","e6231",1,,,1,
"n4","n685","e46734",1,,,1,
"n4","n686","e35128",1,,,1,
"n4","n688","e33317",1,,,1,
"n4","n689","e6253",1,,,1,
"n4","n690","e27163",1,,,1,
"n4","n691","e39263",1,,,1,
"n4","n692","e14954",1,,,1,
"n4","n694","e6277",1,,,1,
"n4","n696","e20955",1,,,1,
"n4","n698","e49347",1,,,1,
"n4","n700","e27170",1,,,1,
"n4","n701","e10949",1,,,1,
"n4","n702","e6373",1,,,1,
"n4","n703","e6374",1,,,1,
"n4","n706","e48018",1,,,1,
"n4","n709","e18524",1,,,1,
