Source;Target;Id;duplicate;UMich;ASU;IUB;IUPUI;Dist2Air;MASS;Seats0Stop;Seats1Stop;Seats2Stop;Seats3Stop;Lines0Stop;Lines1Stop;Lines2Stop;Lines3Stop;GeoDist;CollabPaperCount;institution;NLink;cosine
n0;n60;e596;1;1;;;;5.968198898;5133;454;3990.634706;11672.81965;370830.7944;3;26.9582971;75.71188439;375.1501613;512.2232128;57;1;0;0.932228351
n0;n61;e3222;1;1;;;;9.942194721;999;0;621.079705;3352.876965;110643.2504;0;4.69041576;22.31859033;139.0732519;1271.067473;29;1;1;0.761565016
n0;n62;e132;1;1;;;;21.07106028;46737;0;2170.40069;8439.739933;274539.1623;0;10.29563014;41.36035789;259.8719338;4137.140065;187;1;1;0.99412786
n0;n64;e485;1;1;;;;5.071074254;21938;148.5;2828.406179;9342.096028;279520.3224;1;18.63519209;59.33697429;303.2231877;1452.782456;432;1;0;0.973535813
n0;n65;e138;1;1;;;;10.86789358;15421;0;1291.707978;6728.66691;242119.9406;0;4.69041576;26.47129848;172.9798886;8389.365514;36;1;1;0.94434705
n0;n66;e139;1;1;;;;6.514018708;29577;0;1442.763191;6109.284811;201348.7957;0;7.549834435;31.78819992;206.4362947;3506.728315;130;1;1;0.988207297
n0;n67;e140;1;1;;;;3.557243267;17220;0;690.7785463;4069.108688;126094.6052;0;3.872983346;23.40459982;160.4908882;4507.31731;124;1;1;0.930708622
n0;n68;e7400;1;1;;;;3.107062457;5636;0;1369.02654;5616.806808;169860.248;0;9.539392014;36.66364784;201.8582731;1878.710676;39;1;1;0.738681004
n0;n69;e152;1;1;;;;17.02156911;13146;0;2923.660705;11182.34808;640644.2178;0;9.273618495;40.21105736;284.0410182;8555.271927;82;1;1;0.833573763
n0;n70;e966;1;1;;;;11.12619303;14753;0;584.6366393;2975.135852;107038.1578;0;4.69041576;20.85282415;133.9333821;505.302093;99;1;1;0.93319595
n0;n71;e25372;1;1;;;;4.484558027;661;120;1082.083156;4314.088208;139656.5883;1;8.348469228;30.86779419;176.3046623;359.2033998;3;1;0;0.920890324
n0;n73;e448;1;1;;;;10.98871425;22499;0;2332.398292;8359.430388;295220.4706;0;10.34408043;38.7120964;233.3340127;5552.032453;90;1;1;0.924514871
n0;n74;e2123;1;1;;;;14.80588524;44186;430;3395.853854;10988.93792;412000.6554;2;14.80624847;50.06581532;292.4980713;5127.704548;196;1;0;0.942499383
n0;n75;e970;1;1;;;;4.056243264;33200;0;1024.508514;4223.43084;143016.3516;0;7.615773106;30.70427897;176.5187926;876.2110993;349;1;1;0.935941022
n0;n76;e778;1;1;;;;7.99712387;60804;1226.841667;7435.032293;18800.62609;1067863.502;8;49.30375286;119.5129907;760.5348253;590.6309438;854;1;0;0.966647608
n0;n77;e174;1;1;;;;6.111287718;23229;0;342.2279942;2112.523676;81343.15692;0;2.828427125;14.25773511;94.68591511;35.95432027;1349;1;1;0.962773135
n0;n78;e968;1;1;;;;3.729514499;9641;0;459.9057875;2401.031897;94136.75067;0;3.605551275;17.09388138;113.7570034;677.0398647;129;1;1;0.677151168
n0;n79;e177;1;1;;;;10.7242086;29981;0;2677.336717;9837.550075;359590.3602;0;11;43.0055329;276.1757578;5314.37183;68;1;1;0.916843866
n0;n80;e579;1;1;;;;5.975769551;19284;120;875.4929222;3698.952161;121848.769;1;6.656854249;26.47266314;155.2420286;48.9122692;692;1;0;0.800705548
n0;n81;e939;1;1;;;;21.99543183;34161;0;1416.35624;6413.321996;235460.7968;0;5.385164807;27.59527302;187.4816545;7105.383327;127;1;1;0.596107644
n0;n82;e2416;1;1;;;;6.374725559;16363;0;924.3608603;4706.202349;153981.758;0;4;21.62388287;144.7943347;7141.926807;65;1;1;0.478923953
n0;n83;e6548;1;1;;;;5.811974968;10624;120;2029.485703;7093.607866;205245.8251;1;15.6628783;50.3568082;259.5521219;297.8593923;76;1;0;0.952271051
n0;n84;e963;1;1;;;;2.770234456;15575;0;108.3820403;713.5842644;44945.11697;0;1.414213562;8.22549817;54.61035411;575.4628344;94;1;1;0.715942136
n0;n85;e198;1;1;;;;9.52545835;12089;0;1151.540092;5586.682098;169722.992;0;6.08276253;30.12262683;192.9249226;5046.717008;33;1;1;0.618173654
n0;n86;e199;1;1;;;;13.74382109;55292;0;1812.393874;7033.351816;209956.5657;0;12.12435565;44.56867847;242.4551673;2047.185791;844;1;1;0.960879643
n0;n87;e201;1;1;;;;15.95362552;352;120;1326.757639;5016.081846;156120.3039;1;10.21954446;35.9167215;199.2733727;398.9376863;11;1;0;0.491395315
n0;n88;e202;1;1;;;;7.932105754;18803;0;1417.713476;6104.099509;225882.2805;0;6;27.42374283;180.3241454;6658.969059;98;1;1;0.476538773
n0;n89;e204;1;1;;;;3.808257275;19425;120;1711.885884;6273.2862;183046.0402;1;13.40967365;44.51476271;233.5707297;316.9878039;399;1;0;0.989929322
n0;n90;e206;1;1;;;;9.394377598;18144;0;531.4052126;3973.764102;120552.0929;0;2.828427125;21.9120841;159.4435862;4081.485702;186;1;1;0.930394128
n0;n91;e209;1;1;;;;59.18906036;19552;131.3333333;2431.253906;8187.683263;234287.4293;1;18.1464282;57.01735808;288.0325902;208.0596542;225;1;0;0.685302989
n0;n92;e211;1;1;;;;26.61737324;94371;0;2960.973275;10640.25982;500407.1461;0;12.88409873;48.77497197;332.4121493;4846.977568;367;1;1;0.525715403
n0;n93;e216;1;1;;;;8.530190006;20165;0;926.9412063;4631.385692;149519.4893;0;4.69041576;25.02479416;169.0905511;4177.195001;55;1;1;0.813570915
n0;n94;e222;1;1;;;;8.99666991;27112;0;1336.720988;5874.063603;199322.5019;0;5.656854249;28.39877063;192.966849;4451.434159;100;1;1;0.455090961
n0;n95;e228;1;1;;;;21.48500807;120;0;0;1060.66836;9278.588959;0;0;5.838272461;51.51582212;5304.920835;7;1;2;0.270282374
n0;n96;e233;1;1;;;;51.58817581;359;545;4405.207189;12636.7254;418708.6852;4;29.23885893;79.79504904;396.9980281;481.3963601;3;1;0;0.515027936
n0;n97;e235;1;1;;;;15.8866648;133510;1080;4951.617373;14356.13797;690396.3799;3;18;58.13082168;375.6040138;6619.484601;603;1;0;0.62326148
n0;n98;e244;1;1;;;;10.72045574;60069;212.3333333;4255.377852;12762.68838;454407.7063;1;22.72556098;69.63515027;369.7249925;1901.727268;1237;1;0;0.980905442
n0;n99;e245;1;1;;;;24.04259638;10191;122;2178.025942;7467.314796;217796.2621;1;15.79864859;51.26797341;263.2083969;590.415359;195;1;0;0.750297971
n0;n100;e1631;1;1;;;;10.28974835;11382;120;1837.271212;6626.352086;191691.863;1;14.3041347;47.09311573;244.869997;688.7212183;181;1;0;0.931567369
n0;n101;e1781;1;1;;;;6.851008679;10533;0;1419.881392;6185.374212;191870.8263;0;7.549834435;33.35708757;209.11804;3738.697652;24;1;1;0.902060204
n0;n102;e2974;1;1;;;;28.58430904;10732;0;1731.045927;6470.601011;241357.453;0;7.071067812;28.38898202;190.1999464;6386.511444;34;1;1;0.577998269
n0;n103;e19967;1;1;;;;5.373558784;2635;0;571.7252642;2729.614132;104998.8535;0;4.123105626;19.02618443;117.6990527;1512.035031;23;1;1;0.441004966
n0;n104;e264;1;1;;;;12.90675377;53469;127.5;2594.928564;8677.867631;246674.0176;1;19;59.17485949;299.1910531;232.4789043;925;1;0;0.987290341
n0;n105;e1683;1;1;;;;16.95915058;11378;120;1739.439576;6288.638466;185289.1412;1;13.20655562;44.09201569;232.2714651;466.4993561;181;1;0;0.929366847
n0;n106;e267;1;1;;;;14.77052806;4889;0;547.7499429;2775.543561;103111.8073;0;4.242640687;19.57733916;125.5768945;44.75645035;190;1;1;0.979753815
n0;n107;e268;1;1;;;;3.828871879;23072;0;2122.554285;7968.59472;252237.7077;0;10.34408043;40.62150701;248.1996161;4207.557768;183;1;1;0.889531609
n0;n108;e1353;1;1;;;;8.743338031;44488;0;3251.296596;10611.24865;361992.4482;0;15.77973384;53.09886286;297.8627812;1930.535976;326;1;1;0.963201931
n0;n109;e271;1;1;;;;7.14013442;43215;0;2794.60645;10224.14234;347419.6991;0;13.96424004;50.636287;301.6961076;4257.641517;243;1;1;0.893046155
n0;n110;e869;1;1;;;;33.8242602;20566;697.5;4615.797829;12960.44912;443129.4203;5;30.33771892;82.69472967;414.27409;1127.942446;337;1;0;0.509775247
n0;n111;e1498;1;1;;;;4.098033984;8925;120;1012.558868;4022.045155;132609.3938;1;7.557438524;28.80027348;165.4380707;134.0643169;146;1;0;0.601022291
n0;n112;e273;1;1;;;;44.02334186;3358;0;383.6938884;2028.228519;85741.42245;0;2.828427125;14.67366191;101.3482943;630.081641;36;1;1;0.576119456
n0;n113;e274;1;1;;;;38.88074958;50482;1079.5;7266.706762;19535.07662;1286537.338;4;31.36786437;87.62992269;498.6967918;3728.922818;302;1;0;0.937181201
n0;n114;e278;1;1;;;;52.81360042;4550;120;1769.531044;6365.015148;187308.1365;1;13.52996409;45.34563612;237.9643134;660.3476492;65;1;0;0.517558749
n0;n115;e279;1;1;;;;22.7736753;1;0;0;2402.078562;16811.036;0;0;10.12184274;73.94513018;7551.364589;6;1;2;0.967435204
n0;n116;e284;1;1;;;;42.82369961;22116;336.5;4570.318855;14423.52466;732726.9394;1;17.97056275;59.33164078;352.6037959;6387.590676;243;1;0;0.754878708
n0;n117;e285;1;1;;;;15.49350766;180;0;1001.805495;5200.779044;175892.9187;0;5.744562647;27.77551083;189.9021285;3696.366555;263;1;1;0.837452506
n0;n118;e289;1;1;;;;27.42736232;6063;0;1812.393874;7033.351816;209956.5657;0;12.12435565;44.56867847;242.4551673;2052.125896;113;1;1;0.562717959
n0;n119;e753;1;1;;;;10.44899877;41485;120;2364.490068;7999.481734;227436.2066;1;18.1464282;56.4796019;282.9984657;118.6727309;660;1;0;0.942151243
n0;n120;e6200;1;1;;;;6.397616893;7821;0;580.2757965;2980.029094;108139.8439;0;4.69041576;20.72419855;133.7638184;703.4600153;38;1;1;0.678610372
n0;n121;e31102;1;1;;;;16.49630072;327;120;1612.972838;5949.0569;177022.9974;1;12.53256259;42.28383952;225.27144;516.0305169;5;1;0;0.899460317
n0;n122;e978;1;1;;;;5.913626661;25599;916.5;6447.426411;17135.26888;896164.4736;6;40.33656943;103.8195458;606.0453214;1158.173423;332;1;0;0.960673321
n0;n123;e22813;1;1;;;;7.630831247;930;120;1238.752728;4769.228267;151115.4304;1;9.485281374;34.14137212;190.2927983;109.7148131;11;1;0;0.380842859
n0;n124;e359;1;1;;;;3.954479349;18709;0;259.3260496;2052.027363;72896.29425;0;1.414213562;12.39213069;97.37605406;3747.994306;76;1;1;0.941917276
n0;n125;e344;1;1;;;;6.204944275;6162;0;0;1049.144371;9971.722693;0;0;5.656652826;55.64414991;4580.541913;32;1;2;0.92578188
n0;n126;e360;1;1;;;;5.936998521;21380;0;0;3943.487259;27832.29163;0;0;13.45342892;106.5866775;11145.90759;81;1;2;0.887625498
n0;n127;e361;1;1;;;;8.067923867;13771;0;705.7407456;3176.339342;117072.8124;0;5.567764363;24.21978661;143.5658947;2005.821369;156;1;1;0.576932444
n0;n128;e356;1;1;;;;21.87377525;31695;560.4166667;3992.491704;12652.83029;489061.2641;2;18.43167673;60.32160012;355.3890336;3961.537667;123;1;0;0.98651195
n0;n129;e336;1;1;;;;8.192910245;19495;0;366.7424164;2545.150779;92055.57494;0;2;14.79969075;113.3153792;3658.723132;6;1;1;0.970514078
n0;n130;e318;1;1;;;;47.62306782;29134;336.5;4570.318855;14423.52466;732726.9394;1;17.97056275;59.33164078;352.6037959;6406.820853;114;1;0;0.76577632
n0;n131;e374;1;1;;;;37.03380531;5679;1079.5;7266.706762;19535.07662;1286537.338;4;31.36786437;87.62992269;498.6967918;3742.564176;12;1;0;0.556966305
n0;n132;e389;1;1;;;;21.4897714;17295;0;0;1598.743689;14079.06243;0;0;8.568080703;78.40232947;3995.090046;122;1;2;0.970163776
n0;n133;e4256;1;1;;;;31.9051022;16615;0;1224.715511;5326.714372;169700.9999;0;6.480740698;29.01320413;187.6519666;4208.394778;91;1;1;0.98241548
n0;n134;e411;1;1;;;;7.79319317;58014;0;2661.486701;10019.89692;394158.5673;0;14.4222051;52.71904919;324.7981612;4216.672444;265;1;1;0.982946121
n0;n135;e15012;1;1;;;;4.511878909;3920;150;2705.052386;8931.244184;266980.4389;1;17.1245155;54.77128843;285.3221982;1945.853502;28;1;0;0.754863964
n0;n136;e2674;1;1;;;;6.522244772;19976;348;2812.646637;9297.017963;268433.8867;2;18.4924225;58.86089282;300.3730221;1931.657819;327;1;0;0.935674485
n0;n137;e2215;1;1;;;;18.52313433;9324;0;966.6679023;4755.318743;158395.6004;0;5;24.75962251;167.4606809;3632.605183;30;1;1;0.466229181
n0;n138;e1104;1;1;;;;3.768345389;16414;0;1818.532169;6885.821403;201897.1052;0;12.68857754;45.36087746;242.2427649;1326.210876;203;1;1;0.930406171
n0;n139;e624;1;1;;;;9.555507416;1556;125;1551.907691;5731.244475;172317.8481;1;11.77032961;40.35375196;217.0338162;108.5754969;129;1;0;0.93352015
n0;n140;e4051;1;1;;;;4.383490402;1493;0;359.110011;2139.690661;83476.97601;0;1.414213562;9.460816555;71.25599968;6668.360937;47;1;1;0.783923937
n0;n141;e443;1;1;;;;19.76434363;13;0;2222.287991;8502.698675;267314.7907;0;9.848857802;39.51175062;245.6565839;6014.983661;95;1;1;0.835796628
n0;n142;e444;1;1;;;;14.51360252;197469;1079.5;7266.706762;19535.07662;1286537.338;4;31.36786437;87.62992269;498.6967918;3779.829878;703;1;0;0.978476064
n0;n144;e4156;1;1;;;;3.967550982;23424;120;636.5268628;2929.584543;100439.6337;1;5.123105626;20.50866582;126.3315511;370.324622;221;1;0;0.710507955
n0;n145;e873;1;1;;;;25.16919704;49746;0;533.3954912;3391.190664;112249.1191;0;1.732050808;12.85464634;87.1280108;6539.854455;87;1;1;0.77917208
n0;n146;e462;1;1;;;;4.698052728;29410;120;1762.917831;6251.280693;188654.4729;1;11.48808848;38.97270798;215.1358843;455.1640909;140;1;0;0.911135786
n0;n147;e463;1;1;;;;13.99476668;14016;0;1530.347927;6160.655233;187238.3004;0;11.3137085;41.71065533;224.3631641;1901.15618;96;1;1;0.791384532
n0;n148;e476;1;1;;;;23.67561655;17875;336.5;4570.318855;14423.52466;732726.9394;1;17.97056275;59.33164078;352.6037959;6390.716788;56;1;0;0.901451595
n0;n149;e473;1;1;;;;32.87476769;141790;336.5;4570.318855;14423.52466;732726.9394;1;17.97056275;59.33164078;352.6037959;6388.591938;410;1;0;0.910390013
n0;n150;e470;1;1;;;;23.67884769;6083;0;533.3954912;3391.190664;112249.1191;0;1.732050808;12.85464634;87.1280108;6559.603848;9;1;1;0.790338713
n0;n151;e477;1;1;;;;6.168714437;5173;0;1273.00677;5099.602372;161963.933;0;9.746794345;36.45232795;202.6559243;774.4918359;86;1;1;0.928373519
n0;n153;e578;1;1;;;;9.977699322;76836;480;4844.986994;13852.45575;528913.7344;4;29.13961018;80.47749231;418.1114895;237.9288479;678;1;0;0.992602998
n0;n154;e8088;1;1;;;;6.023673177;1886;0;1129.544156;5751.402752;190775.4768;0;4.472135955;23.28281346;159.8272725;7148.714808;4;1;1;0.614610462
n0;n156;e494;1;1;;;;17.97472634;68939;1009.5;4825.048082;14395.43213;827078.6786;3;17.69693846;58.5040835;410.0874093;7109.943021;395;1;0;0.633238401
n0;n157;e495;1;1;;;;7.517725939;40192;131.3333333;1358.411547;5214.541238;158569.8192;1;10.43398113;36.5459245;202.4289266;292.0367836;547;1;0;0.94606429
n0;n158;e496;1;1;;;;7.367500247;25438;0;695.1966149;3859.04688;132885.5424;0;3.741657387;21.56608205;152.4706276;3685.282808;63;1;1;0.960515307
n0;n159;e497;1;1;;;;15.39672661;6727;0;695.1966149;3859.04688;132885.5424;0;3.741657387;21.56608205;152.4706276;3696.22752;23;1;1;0.736694953
n0;n160;e3802;1;1;;;;18.29155114;13364;0;0;1389.160356;12485.70158;0;0;7.68008572;69.81580246;4003.634106;39;1;2;0.959767737
n0;n161;e811;1;1;;;;3.491220416;26047;120;676.6327335;2991.471124;104135.1789;1;5.472135955;21.39625583;129.398796;321.157447;323;1;0;0.674554777
n0;n162;e795;1;1;;;;51.76575901;53061;0;263.612721;1991.128537;72360.96905;0;1.414213562;11.76509138;92.87850879;3767.494808;346;1;1;0.898615797
n0;n163;e45279;1;1;;;;15.97304221;5981;0;505.3464158;2955.343087;102437.8075;0;2.449489743;16.01252373;117.8144887;3793.82354;7;1;1;0.648313538
n0;n164;e1600;1;1;;;;2.82559677;10331;0;248.3008927;1648.913586;69105.93362;0;3.464101615;16.7986154;112.1869246;588.2347579;173;1;1;0.982327507
n0;n165;e1056;1;1;;;;15.72504589;58759;0;3791.503798;12806.19936;695785.064;0;13.89244399;49.86850833;326.065465;7831.234832;167;1;1;0.910682712
n0;n166;e9201;1;1;;;;1.450364906;8;120;120;1410.82032;8912.283086;1;1;9.662391053;60.27833751;231.7024375;10;1;0;0.132317935
n0;n167;e17075;1;1;;;;5.492891169;2153;0;353.9491489;2151.130949;84972.20336;0;2.828427125;14.56819489;100.4438744;1044.110674;55;1;1;0.612853863
n0;n168;e2994;1;1;;;;6.392589728;16335;0;670.5315056;3584.965784;121129.8824;0;3.605551275;19.97457868;142.9284534;4270.742969;55;1;1;0.957922319
n0;n171;e592;1;1;;;;6.672444669;23953;110;2766.97296;9315.572735;268373.9417;1;18.69180601;59.33656563;301.3685735;1135.665828;281;1;0;0.658804458
n0;n172;e6694;1;1;;;;4.445731327;19867;0;2344.269485;8772.616995;297867.1043;0;12.36931688;46.42861363;278.1597032;3797.872844;58;1;1;0.708244964
n0;n173;e600;1;1;;;;30.85524896;1;0;893.3269278;4225.466774;133684.8102;0;6.708203932;28.29126106;169.2082993;1784.821723;2;1;1;0.967435204
n0;n174;e601;1;1;;;;78.7278682;1;0;428.6350429;2286.709733;91206.40458;0;3.31662479;15.7606411;97.88389756;1857.764879;42;1;1;0.967435204
n0;n175;e611;1;1;;;;19.39426407;49082;0;2999.818481;10849.96045;418142.2446;0;13.60147051;50.69885216;315.2290554;4344.721921;233;1;1;0.987460116
n0;n176;e609;1;1;;;;4.097778805;50923;0;1416.533209;5522.935676;179224.9342;0;7.141428429;29.10832078;183.4813066;4357.799907;234;1;1;0.982655452
n0;n177;e615;1;1;;;;1.370870587;648;0;0;0;488.0130135;0;0;0;4;2316.703119;22;1;3;0.283384567
n0;n178;e631;1;1;;;;8.586412913;19507;1295;5636.386866;15764.0126;719945.042;5;23.49324201;69.24887749;390.1264307;4163.232168;35;1;0;0.98045933
n0;n179;e654;1;1;;;;2.631437341;725;0;502.369386;3955.596372;119121.8959;0;1.732050808;15.11140567;104.5742495;9046.710296;1;1;1;0.530094203
n0;n180;e644;1;1;;;;4.01156007;732;0;1390.590582;5458.371002;168712.4249;0;9.486832981;35.48880522;200.1130266;1034.67012;19;1;1;0.786501223
n0;n181;e638;1;1;;;;11.14466305;44553;0;2225.457453;8725.337597;310412.8925;0;10.95445115;43.98350423;281.1177152;4524.401548;89;1;1;0.994380465
n0;n182;e651;1;1;;;;4.395616999;3774;0;167.0329309;1022.506149;56067.94401;0;2.236067977;10.93825618;78.1491619;1123.936661;15;1;1;0.767129141
n0;n183;e663;1;1;;;;20.15618741;2531;120;2204.920641;7602.018589;222877.5395;1;17;54.05543189;276.4644335;527.2488393;112;1;0;0.342518326
n0;n185;e2221;1;1;;;;7.663145954;21530;0;439.7707736;2982.65176;99349.11253;0;2.236067977;16.4735146;122.7665198;3615.679213;15;1;1;0.98523552
n0;n186;e1203;1;1;;;;9.619596953;27556;0;0;818.6056762;8400.725964;0;0;4.890973247;39.08561016;4189.615602;188;1;2;0.972360842
n0;n187;e2001;1;1;;;;6.278495005;64983;0;2138.067956;8160.638499;268114.5324;0;10.81665383;42.2105185;263.0845301;4246.594094;253;1;1;0.97497464
n0;n188;e1754;1;1;;;;9.792732371;62122;930;4419.274583;12330.57382;410786.327;4;24.78460969;69.67041066;354.2139221;554.2097271;372;1;0;0.988650405
n0;n189;e2017;1;1;;;;3.096440074;14730;0;681.3112358;4476.994128;133136.3437;0;2.828427125;18.70243764;132.8128673;8159.28109;20;1;1;0.452579326
n0;n190;e746;1;1;;;;2.977776642;29889;0;517.4127946;3337.981872;104791.6974;0;2.828427125;18.39078432;134.4183816;3941.920701;114;1;1;0.966924178
n0;n191;e748;1;1;;;;3.384465724;263;0;477.9382805;2631.076966;96360.68409;0;3.31662479;16.56434007;112.9904676;1955.984758;2;1;1;0.736406675
n0;n193;e758;1;1;;;;6.85825591;28495;0;584.6366393;2975.135852;106718.8008;0;4.69041576;20.85282415;133.8418048;275.9958951;282;1;1;0.702660289
n0;n194;e792;1;1;;;;6.571846225;31949;0;1493.67193;6193.865277;193382.0849;0;7.681145748;32.63787088;208.0502509;3543.024219;123;1;1;0.969635924
n0;n195;e55183;1;1;;;;69.95726214;4535;0;507.7318846;3362.001079;111927.8758;0;2.449489743;18.42732363;137.2658682;4031.701693;1;1;1;0.849918579
n0;n196;e13967;1;1;;;;7.511877212;3769;0;0;1701.677546;16088.32398;0;0;9.847692005;82.45928508;4604.566755;6;1;2;0.952042868
n0;n197;e7865;1;1;;;;9.27939088;11412;0;849.7965443;4324.572792;142944.2489;0;4.123105626;22.3054094;155.0915019;5374.639738;14;1;1;0.919844
n0;n198;e803;1;1;;;;4.708880613;9748;120;1605.299016;5983.06303;175393.5704;1;12.5758369;42.49599497;225.0990494;389.6457336;112;1;0;0.931132146
n0;n199;e810;1;1;;;;9.798574449;32819;0;2955.110919;10389.34957;406838.4094;0;15;52.95423854;318.1006953;3985.422793;114;1;1;0.985297126
n0;n200;e815;1;1;;;;9.120195713;21902;0;1278.929631;5327.915195;168195.3353;0;6.480740698;28.14009392;176.913182;4013.179998;104;1;1;0.979319471
n0;n201;e817;1;1;;;;11.36244709;51535;0;2935.086704;11046.45528;666785.4689;0;8.426149773;37.82260761;271.0260121;9388.792046;182;1;1;0.890314888
n0;n202;e15460;1;1;;;;28.40543608;2338;126.8;1956.536502;6910.583352;199816.867;1;14.7113092;48.24028095;248.6798852;237.0837461;7;1;0;0.612736598
n0;n203;e6252;1;1;;;;6.710789993;13557;120;1925.054339;6889.705986;199837.4602;1;14.82027496;48.84131154;253.0963086;468.0359699;190;1;0;0.958973289
n0;n204;e3812;1;1;;;;8.662864415;16528;0;565.3494495;3244.596073;111682.2265;0;3.16227766;18.07285676;134.618581;4254.218568;33;1;1;0.937414102
n0;n206;e845;1;1;;;;16.52454972;13031;0;1607.701154;6017.082301;185048.6312;0;10.77032961;38.09338081;212.7382187;1021.04067;47;1;1;0.839653594
n0;n207;e851;1;1;;;;42.03257641;9;0;2083.246505;8215.450894;334167.9834;0;8.062257748;33.16529913;218.8070614;6679.695515;24;1;1;0.133421885
n0;n208;e1854;1;1;;;;31.30074645;13798;122;2178.025942;7467.314796;217796.2621;1;15.79864859;51.26797341;263.2083969;573.1981245;160;1;0;0.639766467
n0;n209;e862;1;1;;;;28.67361757;1;0;0;1804.938474;18680.41008;0;0;10.47689553;87.67336214;4122.377943;90;1;2;0.967435204
n0;n210;e870;1;1;;;;25.89517412;6140;0;0;979.0763846;12561.64963;0;0;5.289572473;52.59617716;4046.808993;12;1;2;0.50465968
n0;n211;e871;1;1;;;;7.860656458;33687;0;2350.247779;8468.558817;270334.3625;0;10.53565375;40.26431816;249.7435706;4297.664871;155;1;1;0.949974837
n0;n212;e872;1;1;;;;20.31824606;10;0;322.9705869;1732.87122;78566.81989;0;2.449489743;12.34847274;85.00060096;1379.833876;2;1;1;0.408438657
n0;n213;e895;1;1;;;;17.85188973;61728;0;3367.970729;11486.48224;611673.1897;0;11.44552314;43.66536354;289.2507691;7513.026808;204;1;1;0.939366796
n0;n214;e1595;1;1;;;;3.767975215;12576;0;395.8787693;2142.285137;87471.94393;0;2.828427125;14.96121165;100.6596281;610.2316876;207;1;1;0.928725603
n0;n215;e1626;1;1;;;;5.842517561;15896;120;1660.654731;6062.077795;178608.2941;1;12.83215957;43.32333322;227.8021661;513.0398399;198;1;0;0.973061556
n0;n216;e899;1;1;;;;6.322084203;17137;124;1626.503577;5876.645492;177230.3435;1;12;40.77873623;218.9862885;633.1114798;270;1;0;0.966424567
n0;n217;e902;1;1;;;;16.47966704;128;120;1012.558868;4022.045155;132609.3938;1;7.557438524;28.80027348;165.4380707;134.7258915;14;1;0;0.441920002
n0;n219;e19815;1;1;;;;3.876955957;4352;0;0;2465.52399;25231.67612;0;0;13.67980757;106.6860989;4602.381946;51;1;2;0.794465032
n0;n220;e35250;1;1;;;;4.747203743;1009;0;0;1338.610558;15791.21451;0;0;7.802453754;66.07328481;4200.95114;3;1;2;0.467544292
n0;n221;e933;1;1;;;;18.90951984;20713;697.5;4615.797829;12960.44912;443129.4203;5;30.33771892;82.69472967;414.27409;1118.357405;505;1;0;0.932552267
n0;n222;e961;1;1;;;;4.591901317;11747;0;566.7098023;2888.294191;107623.9254;0;3.16227766;16.15635781;119.2274;4536.232045;60;1;1;0.926721377
n0;n223;e957;1;1;;;;3.028381717;21700;0;995.6294491;4828.726429;152847.8637;0;5.291502622;26.57856597;175.3690893;4480.754697;137;1;1;0.892236703
n0;n224;e965;1;1;;;;9.476494375;1332;0;1718.747945;6760.97359;198801.4242;0;11.3137085;41.58677107;234.1355997;2235.317252;19;1;1;0.423256367
n0;n225;e4247;1;1;;;;8.590331015;18625;389.5;4103.761501;12134.34883;441388.5655;2;26.63736999;76.36455076;387.9306766;958.7916815;87;1;0;0.752879152
n0;n226;e975;1;1;;;;16.80528679;9091;120;1452.639611;5457.802678;164933.5589;1;11.39230485;39.52728238;212.2204374;145.9472152;84;1;0;0.587282369
n0;n228;e983;1;1;;;;7.152945146;15900;0;806.9184352;4169.955166;134983.593;0;4;23.20281353;158.6327998;3974.745494;60;1;1;0.931714417
n0;n230;e6282;1;1;;;;25.40627685;17895;0;1387.600807;5221.319161;185242.1145;0;5.744562647;23.15223971;154.3608986;6217.185257;20;1;1;0.364538627
n0;n231;e2899;1;1;;;;57.49080929;2448;0;242.7344228;1860.58079;68632.1242;0;1.732050808;11.95057411;83.01338381;1573.027973;24;1;1;0.41522966
n0;n232;e1011;1;1;;;;7.169084096;17339;0;449.3328388;3040.770374;96347.90227;0;1.732050808;13.63403009;99.33471162;7588.643613;42;1;1;0.864069266
n0;n233;e1014;1;1;;;;8.641343264;277;0;719.4164302;3547.967341;123317.6493;0;2.449489743;13.9472839;104.1809197;9177.056148;5;1;1;0.401175213
n0;n234;e1017;1;1;;;;31.57251538;895;120;1213.605048;4831.66278;148120.4312;1;9.660254038;34.37323819;191.3857845;546.2270267;6;1;0;0.691944441
n0;n235;e2291;1;1;;;;3.143051315;8791;120;1688.466241;6157.293599;183105.3719;1;13.16552506;43.67568919;231.0106618;694.4784724;95;1;0;0.93864778
n0;n236;e24345;1;1;;;;7.73737269;21530;0;439.7707736;2982.65176;99349.11253;0;2.236067977;16.4735146;122.7665198;3615.990458;54;1;1;0.985224369
n0;n237;e1536;1;1;;;;8.323708204;17550;126.8;1956.536502;6910.583352;199816.867;1;14.7113092;48.24028095;248.6798852;251.1827962;241;1;0;0.975810045
n0;n238;e1028;1;1;;;;15.37602434;20483;0;2623.984732;9569.448607;345146.4979;0;13.60147051;49.7130073;304.0346457;4053.058681;28;1;1;0.959179872
n0;n239;e4200;1;1;;;;8.475663305;13162;120;2079.952645;7241.436833;210115.8155;1;15.89966443;51.34618842;263.9980381;598.0917482;126;1;0;0.946417545
n0;n240;e1037;1;1;;;;35.56630035;3902;0;120;957.1250933;47602.46102;0;1;7.54991162;50.78813116;221.4244854;53;1;1;0.637342956
